chant_id,incipit,genre,mode,finalis,absolute_url,src_link,cantus_id,indexing_notes,source_description
308224,Benedicta et venerabilis,Antiphon,6T,C,https://cantusdatabase.org/chant/308224,https://cantusdatabase.org/source/123686,001704,,"Provenance (origin): one of the three original manuscripts for the Carmelite convent in Kraków (along with Kraków Ms.2 and Wrocław 12025/IV); copied in Prague and brought to Kraków for the foundation of the convent in 1397
Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history): still in the library of the Kraków Carmelite convent
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.4 (rkp. Perg. 20)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.5 (rkp. Perg. 13)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
The Carmelite convent in Prague was founded from Germany in 1347, and then the Kraków convent was founded from Prague. The manuscript contents follow the Carmelite usage as defined by the Ordinal of Sibert de Beka of 1312 with some additional feasts such as St. Wenceslaus and St. Ludmila, of particular significance to the tradition of Prague.
Kraków mss. 1-4 and the Wrocław manuscript were revised in the middle of the eighteenth century for continuing use in the convent; one would suppose, therefore, that the medieval version of the chant was still in use up to that time. In the course of the revision several offices had palimpsest chants for newer feasts written over them, so that much of the original chant has been lost.
This manuscript contains two misbound pages. These leaves have been switched: the leaf with page-numbering “101/102” should follow the page numbered as “118,” and the leaf numbered as “119/120” should follow page 100.
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008). "
703861,Replebitur majestate ejus omnis terra ,Responsory verse,2,D,https://cantusdatabase.org/chant/703861,https://cantusdatabase.org/source/702611,006249a,,"B-Gu, Hs. BKT.006 (the ‘Tsgrooten Antiphoner’) was commissioned in 1522 by Antonius Tsgrooten, abbot of the Premonstratensian abbey of Tongerlo, located in the province of Antwerp. The manuscript is a summer volume, holding the chants for the divine office from Easter up until the Sunday before Advent. The corresponding winter volume—with chants from Advent to Holy Week—is in the British Library (GB-Lbl, Add. MS 15427). Also commissioned in 1522 was a hymnary (GB-Lbl, Add. MS 15426). These three manuscripts are all of similar dimensions, compilation structures, and styles. 

All three manuscripts are of interest for the illuminated miniatures and border flourishing, executed in the Ghent-Bruges style, with particularly elaborate border pages for key feasts. The scribe responsible for the manuscripts, Franciscus van Weert, was a prolific copyist for other Premonstratensian manuscripts, including those at the nearby abbeys of Park and Averbode. 

B-Gu, Hs. BKT.006—along with its companion volumes—was heavily edited in the seventeenth century to adhere more consistently with Premonstratensian chant reform. These editorial changes accord with other manuscripts from the order, and conform with the new edition of the Antiphonarium Praemonstratense published by Guillaume-Gabriel Nivers (Paris, 1680). These changes manifest in the erasures of older notes and text, and overwriting in a newer hand. Some chants and rubrics are struck through entirely, whereas new additions and notes are inserted interlinearly or in available margin space.

Prior to the abbey’s dissolution during the French Revolution, the manuscript was gifted to the House of Merode. The Flemish Government bought the manuscript in 2008, after which it was brought to its current home at the Universiteit Gent."
672400,Nascetur nobis parvulus et vocabitur ,Responsory,7,G,https://cantusdatabase.org/chant/672400,https://cantusdatabase.org/source/669030,007195,,
1002557,Petrus et Joannes,Antiphon,8,G?,https://cantusdatabase.org/chant/1002557,https://cantusdatabase.org/source/1000007,004287,,"This reconstructed parchment leaf is composed of six fragments that are part of a series of musical binding materials (""The Ridgefield Project""). The parchment was used to bind volumes of the ""Histoire Ecclesiastique pour servir de continuation à celle de Monsieur l'Abbé Fleury"" (Paris, Pierre-Jean Mariette, 1720-1730). (See https://cantusdatabase.org/source/714555). 
<p>
The parchment pieces found in the Ridgefield Project appear to be from a thirteenth-century antiphoner and gradual from an (as yet unidentified) Cistercian monastery, possibly in France or Belgium. This half folio is composed of six binding pieces (""Group C"") from Volumes 15, 17, and 21 of the Histoire, and is from an antiphoner. The chants are for the feast of Agatha; it is likely this folio was near ""Group B"" (perhaps even as part of a bifolio).<p>

The fragments from the Ridgefield Project are: <p>
Group A (Gradual): https://fragmentarium.ms/overview/F-b3z1 https://cantusdatabase.org/source/1000008 <br>
<br>
Group B (Antiphoner): https://fragmentarium.ms/overview/F-e78r https://cantusdatabase.org/source/1000006 <br>
<br>
Group C (Antiphoner): https://fragmentarium.ms/overview/F-7lvz  https://cantusdatabase.org/source/1000007 <br>
<br>
Group D (Antiphoner): https://fragmentarium.ms/overview/F-7e7c (not yet published on Fragmentarium) https://cantusdatabase.org/source/1000009<br>
<br>
Group E (Antiphoner): https://fragmentarium.ms/overview/F-ly13 (not yet published on Fragmentarium) https://cantusdatabase.org/source/1000010 <br>
<br>
Group F (Antiphoner): (https://fragmentarium.ms/overview/F-yp1h (partially published on Fragmentarium) https://cantusdatabase.org/source/714555 <br>"
669191,Tu es qui venturus es ,Antiphon,8,G,https://cantusdatabase.org/chant/669191,https://cantusdatabase.org/source/669163,005209,,"Spanish-language inscriptions and annotations suggest this antiphoner’s origin and use in Spain, although no date or place of origin or use is recorded or known. Prior to arrival at the University of Sydney library in 2017, its most recent ownership was in northern Europe. 
 
The volume has been part of a set, as indicated by the Spanish inscription on the inside front cover: “Tiene los Reyes y las os Libro .3. Bisperas” (It has the Kings [Epiphany] and the Os [O antiphons] Book 3 Vespers). The book’s presentation suggests its design to follow immediately from the previous book in the set. 

The binding appears original, and the book is complete apart from the loss of one folio. Arabic numerals are employed for the foliation and are placed top right recto of each folio. This appears to be the original foliation. Gathering numbers remain visible at bottom right corner of many folios. Initials indicate hierarchy of chants with the two most important categories employing both red and blue ink; black initials often with yellow highlighting are also used. The book shows signs of use and wear, and folios have been repaired sometimes with the addition of patches taken from other manuscript pages (including some showing more modern musical notation).
 
On the middle of the verso side of the book’s final folio is a blank patch. Hidden beneath this pasted paper attachment is a colophon written in Spanish and probably dating from the time of copying of the book. The text refers to the involvement of two women in the book’s preparation. They, along with the unnamed scribe, ask to be remembered by the users of the book in their prayers.

Inventory and description by Kathleen Nelson, The University of Sydney. 
Completed September 2019."
561743,Qui maledixerit tibi sit ille ,Responsory verse,7,B,https://cantusdatabase.org/chant/561743,https://cantusdatabase.org/source/123756,006601a,,
560489,Missus est Gabriel angelus ad ,Antiphon,8,G,https://cantusdatabase.org/chant/560489,https://cantusdatabase.org/source/123756,003794,,
562293,Alleluia iii,Invitatory antiphon,7,G,https://cantusdatabase.org/chant/562293,https://cantusdatabase.org/source/123756,001023,,
289995,Dominum qui venturus est,Invitatory antiphon,?,B,https://cantusdatabase.org/chant/289995,https://cantusdatabase.org/source/123615,001068,,"<p>The eight manuscripts 1013, 1012, 1010, 589, 1011, 1015, 1017, and 1018 were copied over a period spanning two centuries. Codices Claustroneoburgensis (CCl.) 1013, 1012 and 1010 are among the oldest surviving sources in the Klosterneuburg library of the sung Office liturgy. CCl. 1013 and 1012 can be paired to create a complete twelfth-century representation of the church year, since 1012 begins at Pentecost and 1013 ends just before. CCl. 589, 1011, 1015, 1017 and 1018 date from over a century later. Of these later manuscripts, three contain the chants of the <span style=""font-style: italic;"">pars hiemalis</span> (winter) and two the <span style=""font-style: italic;"">pars aestiva</span> (summer).<br /><br />Several of the Offices found in these manuscripts but not included in CAO appear in full in <span style=""font-style: italic;"">Analecta hymnica</span> (AH), as well as in other CANTUS files. The Office for Immaculate Conception appears in AH vol. 5, pp. 47-50; Ursula appears in AH vol. 28, pp. 256-9; and Benedict in AH vol. 25, pp. 145-9.<br /><br />The differentiae of each mode have been numbered with a two-digit system: an upper-case letter indicating the final pitch of the differentia and a sequentially-ordered numeral. These differentia codes are consistent throughout these eight Klosterneuburg indices.</p><p>The eight Klosterneuburg manuscripts are likely from the female side of the double house and reflect the particular liturgical practices of the women of Klosterneuburg, as discussed by Klugseder, Norton, and Carr.</p>"
562630,Usque modo non petistis quidquam ,Antiphon,1,D,https://cantusdatabase.org/chant/562630,https://cantusdatabase.org/source/123756,005284,,
562992,Panis quem ego dabo caro ,Responsory,4,E,https://cantusdatabase.org/chant/562992,https://cantusdatabase.org/source/123756,601738,,
675618,Hymnum novae laetitiae dulci productum ,Hymn,7,G,https://cantusdatabase.org/chant/675618,https://cantusdatabase.org/source/669030,830445,,
561904,Audi Israel praecepta domini et ,Responsory,2,D,https://cantusdatabase.org/chant/561904,https://cantusdatabase.org/source/123756,006143,,
560511,Germinaverunt campi eremi germen odoris ,Responsory,1,D,https://cantusdatabase.org/chant/560511,https://cantusdatabase.org/source/123756,006772,,
322231,Credidi propter quod locutus,Antiphon,8T,C,https://cantusdatabase.org/chant/322231,https://cantusdatabase.org/source/123710,001944,,"Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history):
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.1 (rkp. Perg. 12)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.5 (rkp. Perg. 13)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008). "
560750,Intuens in caelum beatus Stephanus ,Responsory,4,E,https://cantusdatabase.org/chant/560750,https://cantusdatabase.org/source/123756,006984,,
561089,Omnis terra adorat te et ,Antiphon,4,E,https://cantusdatabase.org/chant/561089,https://cantusdatabase.org/source/123756,004155,"Some of the folio has been damaged. Although not all the text and pitches are visible, comparison with the concordant chant in CH-E 611, 35v, helps to identify mode as well as the psalm text but not the pitches of the differentia.",
563215,Da nobis domine locum paenitentiae ,Responsory verse,2,C,https://cantusdatabase.org/chant/563215,https://cantusdatabase.org/source/123756,006319a,,
561837,Cumque audisset Jacob quod filius ,Responsory verse,7,B,https://cantusdatabase.org/chant/561837,https://cantusdatabase.org/source/123756,007251a,,
562404,Maria stabat ad monumentum plorans ,Antiphon,7,G,https://cantusdatabase.org/chant/562404,https://cantusdatabase.org/source/123756,003705,,
560514,Ad te domine levavi animam ,Antiphon,4T,A,https://cantusdatabase.org/chant/560514,https://cantusdatabase.org/source/123756,001255,,
561021,Magnum hereditatis mysterium templum dei ,Antiphon,1T,A,https://cantusdatabase.org/chant/561021,https://cantusdatabase.org/source/123756,003677,,
323366,Non haberes in me potestatem,Antiphon,4T,A,https://cantusdatabase.org/chant/323366,https://cantusdatabase.org/source/123711,003916,,"Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history):
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.1 (rkp. Perg. 12)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.4 (rkp. Perg. 20)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008). "
562663,Ascendit deus in jubilatione et ,Responsory verse,4,D,https://cantusdatabase.org/chant/562663,https://cantusdatabase.org/source/123756,006121a,,
560550,Vigilate animo in proximo est ,Invitatory antiphon,7,G,https://cantusdatabase.org/chant/560550,https://cantusdatabase.org/source/123756,001182,,
563035,Cognoverunt omnes a Dan usque ,Antiphon,1,D,https://cantusdatabase.org/chant/563035,https://cantusdatabase.org/source/123756,001849,,
562675,Euntes in mundum universum praedicate ,Responsory verse,6T,C,https://cantusdatabase.org/chant/562675,https://cantusdatabase.org/source/123756,,,
563118,Ne derelinquas me domine pater ,Responsory,4,E,https://cantusdatabase.org/chant/563118,https://cantusdatabase.org/source/123756,007204,,
644003,Laetificabis eum in gaudio cum ,Offertory verse,6T,C,https://cantusdatabase.org/chant/644003,https://cantusdatabase.org/source/638308,g01363b,,"At Bellelay Abbey from as early as 1160 until the suppression of the Abbey in 1797, the Bellelay Gradual has unknown origins. Although an important Premonstratensian manuscript of the Jurassian region, it is likely that the manuscript originated from north-eastern France and was a gift to Bellelay Abbey at its founding. To that effect, the Messine notation is not typical of the Jurassian region, and the manuscript includes many erasures and corrections suggesting adaptation to local practice. Furthermore, only one saint in the Sanctorale is particular to the Jurassian region, St. Imer (Imier), and even this seems to be a later addition from the beginning of the 13th century. The manuscript may have been a gift from the mother house of Lac de Joux Abbey, itself a sister abbey to Saint-Martin de Laon in north-eastern France. "
561864,Esto nobis domine turris fortitudinis,Responsory,6T,C,https://cantusdatabase.org/chant/561864,https://cantusdatabase.org/source/123756,006673,,
644004,Inveniatur manus tua omnibus inimicis ,Offertory verse,6T,C,https://cantusdatabase.org/chant/644004,https://cantusdatabase.org/source/638308,g01363c,,"At Bellelay Abbey from as early as 1160 until the suppression of the Abbey in 1797, the Bellelay Gradual has unknown origins. Although an important Premonstratensian manuscript of the Jurassian region, it is likely that the manuscript originated from north-eastern France and was a gift to Bellelay Abbey at its founding. To that effect, the Messine notation is not typical of the Jurassian region, and the manuscript includes many erasures and corrections suggesting adaptation to local practice. Furthermore, only one saint in the Sanctorale is particular to the Jurassian region, St. Imer (Imier), and even this seems to be a later addition from the beginning of the 13th century. The manuscript may have been a gift from the mother house of Lac de Joux Abbey, itself a sister abbey to Saint-Martin de Laon in north-eastern France. "
560447,Docebit nos dominus vias suas ,Responsory,2,D,https://cantusdatabase.org/chant/560447,https://cantusdatabase.org/source/123756,006481,,
560859,Coronavit eos dominus corona justitiae ,Responsory,3,E,https://cantusdatabase.org/chant/560859,https://cantusdatabase.org/source/123756,006342,,
694295,Statuit ea in aeternum et ,Antiphon,7,G,https://cantusdatabase.org/chant/694295,https://cantusdatabase.org/source/694888,005020,,"Gothic script on vellum; square notation on red, 4-line staves. Twenty-one illuminations representing Florentine musicians of the fourteenth century including Francesco Landini, Andrea de' Servi, Lorenzo Masini, Ghiradellus de Florentia, Nicolaus Prepositi de Perugia, Vincenzo da Rimini and Antonio Zacara da Teramo were added by a later hand, partly obscuring the texts.

Coat of arms of the Strozzi family on recto of final leaf: or on a fess gules three crescents argent. 
Partially leather-covered, oak boards studded with metal fittings and brass bosses.

De Ricci and Wilson, v. 2, p. 2236, no. 9.
Formerly catalogued as Fisher MSS 09255.
Acquired from the ROM, 24 Apr. 1964."
561511,Cherubim et flammeum gladium atque ,Responsory verse,8,G,https://cantusdatabase.org/chant/561511,https://cantusdatabase.org/source/123756,006571a,,
563056,Omnes montes qui in circuitu ,Responsory verse,8,G,https://cantusdatabase.org/chant/563056,https://cantusdatabase.org/source/123756,007176a,,
562850,Spiritus sanctus replevit totam domum ,Responsory,7,G,https://cantusdatabase.org/chant/562850,https://cantusdatabase.org/source/123756,007694,,
345223,Haec dies quam fecit dominus ,Antiphon,2,D,https://cantusdatabase.org/chant/345223,https://cantusdatabase.org/source/123619,a01195,"This is the same text as the Gradual Haec dies and is in the location of the responsory for Vespers, but the rubric is ""A"" and there is no verse or response following.","<p>This choir book has been in the possession of the Music Library at The University of Western Ontario since the late 1960s, when it was purchased from a book-dealer in Paris. Apparently, this manuscript had been part of the collection at the Burgos monastery. Its prior whereabouts are unknown. There are no names, bookplates, stamps or other marks on the inside covers or elsewhere which might reveal any information about the provenance or the travels of this book prior to its present home. The only library identification marks are those of the University of Western Ontario; these are found on the inside front cover, as well as on the recto side of the first extant folio (fol. 27). The contents offer little insight as to where this volume was produced, used, or housed during the last few centuries.<br /><br />Of the original folios which may have numbered near 200, approximately half are extant. Many have been cut away at the spine and removed from the manuscript. The size of the principal writing-space is 43.8 x 27 cm; this is the interior dimension of the frame-ruling and does not include the liturgical-occasion headings which are written across the top of facing sides in red ink. The binding is original.<br /><br />This antiphoner contains the chants sung by the choir in the Offices of the Temporale surrounding Easter. The first extant folio gives a portion of the Offices for Maundy Thursday. It is reasonable to assume that the missing twenty-six folios at the beginning of the manuscript contained the chants for the six Sundays in Lent and the remainder of Holy Week. Chants for Good Friday (including the Lamentations of Jeremiah), Holy Saturday, and Easter Sunday are followed by those for the weekdays after Easter and the ensuing Sundays in the paschal season. Offices for Ascension and Pentecost are followed by chants for Corpus Christi. A lacuna of ten folios before Corpus Christi most likely accounts for the absence of an Office for Trinity Sunday. Magnificat antiphons for the Sundays after Pentecost up to the month of August fill the last extant folios of this manuscript.<br /></p>"
557341,Mel et lac ex ejus ,Responsory,1?,F,https://cantusdatabase.org/chant/557341,https://cantusdatabase.org/source/123716,007141,"Final appears to be F, but the verse tone recites on G and A;","This antiphoner was written for the female Augustinian chapter of canonesses, St. Vitus in Hilwartshausen. It may have been paired with D-W 29 Helmst. (Heinemann 32), as the contents are complementary. The manuscript was given to the Fritzlar library by Wilhelm von Lysfelt, and transferred from Fritzlar to Wolfenbüttel in 1587. 

<b>Physical Description:</b> Parchment leaves. Covers of pigskin over wood binding. The manuscript has coloured initials with garnet ornaments (leaves and flowers) on ff. 1r, 6r, 19r, 28r, 57r, 124r, 180r, and 202v. Other initials are in red, blue, and black. Modern foliation (I to CXCI) in red ink on ff. 28-219.

<i>Differentiae</i> are indicated by their last note and an arbitrarily-assigned number (e.g., G1, D1, E1, etc.).

This manuscript source was previously identified in the Cantus Database as #31, as listed in the manuscript catalogue of Otto von Heinemann."
638118,O dilectissime flos ardenti desiderio ,Dramatic element (used for items of liturgical drama that are not otherwise rubricked),4,E,https://cantusdatabase.org/chant/638118,https://cantusdatabase.org/source/588308,a00997,,"The Wiesbaden codex contains the following textual and musical works by Hildegard of Bingen (1098–1179): Scivias (1v–135v); Liber vitae meritorum (136r–201v); Liber divinorum operum (202r–308r); Episotla ad praelatos Moguntinos (308v–317r); Vita Hildegardis (317r–327v); Initium libri Epistolarum et orationum Sanctae Hildegardis (328r–434r); Expositio Evangeliorum (434r–461v); Lingua ignotae (461v–464v); Litterae quas villarenses fratres post obitum domine nostre Hildegardis ad nos miserunt (464v–465r); Symphonia Harmoniae Caelestium Revelationum (466r–478v); Ordo virtutum (478v–481v). The notated chants in the collection known as Symphonia Harmoniae Caelestium Revelationum (Symphony of the Harmony of Celestial Revelations) and the music drama, the Ordo virtutum (Order of the Virtues), are indexed in Cantus. The Dendermonde codex (MS 9) does not include the Ordo virtutum and is a less complete collection of the other chants. The Ordo virtutum is also found, however, in Additional Manuscript 15102, British Library, London (1487). Hildegard composed the Symphonia for use in the Mass and Office c. 1141–1158, including antiphons, responses, sequences, hymns, a Kyrie, and an alleluia. 

The Wiesbaden codex is often called the Riesencodex (""giant codex"") because the Wiesbaden library held two Hildegard manuscripts originally, one small and one large; the Riesencodex is the larger of the two (the other, MS 1, was a highly illuminated copy of Hildegard's Scivias, dating from her lifetime; it has been lost since WWII).

As the Wiesbaden codex includes the Vita Sanctae Hildegardis (Life of St. Hildegard) and the Literae Villarenses (Writings from Villers), the latter of which provides a reaction to Hildegard’s death, it was likely copied c. 1180–1190, following Hildegard’s death in 1179. It is possible that other parts of manuscript were written during Hildegard’s lifetime and under her supervision as there are five different scribal hands in this manuscript. Parchment darkening on f. 466 and folio numbering irregularities suggest that the chant portion of the Wiesbaden codex (f. 466–481) was kept apart for a period of time before its inclusion in the codex. At a contested date, pig-skin bound wooden covers with brass bindings and a chain at the back were added to the manuscript. There are pencil folio numbers in the upper right hand in a modern hand.

The chants in the Wiesbaden codex are physically divided by genre: the first gathering (f. 466–472v) has responsories and antiphons; the second gathering (f. 473–481v) has hymns, sequences, the Allelulia (473v), and the liturgical drama Ordo Virtutum. These two generic groups are divided by the Kyrie chant (f. 472v). There are also two thematic cycles organized hierarchically: the first from the Holy Trinity to the Dedication of the Church; and the second from the Holy Spirit and Mary to chants for Virgins and Widows.

The manuscript was held at the Rupertsberg monastery until the seventeenth century, when the nuns fled during the Thirty Years' War, taking the manuscript with them. From the seventeenth to the nineteenth centuries, it was kept at the daughter house that Hildegard had established across the Rhine in Eibingen in 1165. That monastery was ordered to be closed in the early nineteenth century, and the manuscript was transferred to the new state library in Wiesbaden, known today as the Hochschul- und Landesbibliothek RheinMain. It remained there until 1942 when it was sent to Dresden for safe-keeping during WWII. It was transferred to the Soviet sector of Berlin in late 1947 or early 1948, and was returned to Wiesbaden in March 1948, where it has remained.

The differentiae in this manuscript are labelled according to their modal type: protus (1 or 2); deuterus (3 or 4); tritus (5 or 6); and tetrardus (7 or 8). Within each modal type, unique differentiae are identified by an uppercase letter indicating the final pitch of the differentia and an arbitrarily-assigned number, e.g. A1, D2, etc. The Volpiano transcription of each differentia is included in the Extra field."
562511,Alleluia iii,Antiphon,4T,A,https://cantusdatabase.org/chant/562511,https://cantusdatabase.org/source/123756,001328,,
562158,In die tribulationis meae deum ,Antiphon,7,G,https://cantusdatabase.org/chant/562158,https://cantusdatabase.org/source/123756,003223,,
270528,Verbum caro factum est et ,Responsory,8?,G,https://cantusdatabase.org/chant/270528,https://cantusdatabase.org/source/123723,007840,clef change in middle of last system; R: Responsorium;,"<p>The colophon on f. 40v in Volume II reads: &ldquo;Che libure feist faire Dame Julienne de glymes prieuse de Salsines Jadit grande chantre de ce lieu. Pryes dieu pour elle.&rdquo; The date of 1554 appears on ff.122r and 197r in Volume I, and on f.16v in Volume II. The date of 1555 appears at the end of Volume I on f.197v and the end of Volume II on f.40v. According to the colophon the book was commissioned by Dame Julienne de Glymes, prioress and former cantrix of the Cistercian Abbey of Salzinnes, Namur, in present day Belgium, likely with parts of it completed in 1554 and the rest in 1555. Founded in 1196-97 by Philip the Noble Count of Namur, the Abbey was incorporated in the Cistercian Order in 1204 under the Diocese of Liège. It was destroyed by the French Revolutionary armies in 1795.<br /><br />The Salzinnes Antiphoner was likely acquired in the 1840s or 1850s in France by Bishop William Walsh, the first Archbishop for the Diocese of Halifax. It was donated to the Patrick Power Library, Saint Mary&rsquo;s University by Archbishop James M. Hayes in 1975.<br /><br />Painted in a bright palette in gouache, the Salzinnes Antiphonal contains six full-page illuminations (Adoration of the Magi, Baptism of Christ, Agony in the Garden, Resurrection, Christ in Majesty, Holy Kinship) and six historiated initials (Annunciation, Adoration of the Shepherds and Saints George, Maurice, Hubert, and Juliana) and includes several scenes depicting multiple narratives from the Bible. The most significant feature of the Antiphonal is the full-length portraits of thirty-four nuns with their names in cursive and block script, some with patrons&rsquo; coats-of-arms. In addition, three different religious orders are represented: Cistercians, Carmelites and Benedictines, in honour of the de Glymes family.</p>
<p> There are two digitizations of this manuscript, reflecting changes to the manuscript over the course of its history. A rebinding of the book re-ordered the first quire, so that folios are now in the order 2r-7v, 1r-v, 8r. This current ordering is reflected in the high-resolution ""Leuven"" images courtesy of the Alamire Institute.  The ""Montreal"" images are ordered starting from the original 1r, and with several of the inserted and unnumbered full-page illuminations removed for enhanced readability of the chants. 
""Leuven"" images: cantus.simssa.ca/manuscript/25/
""Montreal"" images: cantus.simssa.ca/manuscript/209"
672142,Non turbetur cor vestrum ego ,Responsory,3,E,https://cantusdatabase.org/chant/672142,https://cantusdatabase.org/source/669163,007225,,"Spanish-language inscriptions and annotations suggest this antiphoner’s origin and use in Spain, although no date or place of origin or use is recorded or known. Prior to arrival at the University of Sydney library in 2017, its most recent ownership was in northern Europe. 
 
The volume has been part of a set, as indicated by the Spanish inscription on the inside front cover: “Tiene los Reyes y las os Libro .3. Bisperas” (It has the Kings [Epiphany] and the Os [O antiphons] Book 3 Vespers). The book’s presentation suggests its design to follow immediately from the previous book in the set. 

The binding appears original, and the book is complete apart from the loss of one folio. Arabic numerals are employed for the foliation and are placed top right recto of each folio. This appears to be the original foliation. Gathering numbers remain visible at bottom right corner of many folios. Initials indicate hierarchy of chants with the two most important categories employing both red and blue ink; black initials often with yellow highlighting are also used. The book shows signs of use and wear, and folios have been repaired sometimes with the addition of patches taken from other manuscript pages (including some showing more modern musical notation).
 
On the middle of the verso side of the book’s final folio is a blank patch. Hidden beneath this pasted paper attachment is a colophon written in Spanish and probably dating from the time of copying of the book. The text refers to the involvement of two women in the book’s preparation. They, along with the unnamed scribe, ask to be remembered by the users of the book in their prayers.

Inventory and description by Kathleen Nelson, The University of Sydney. 
Completed September 2019."
466981,Aspiciebam in visu noctis et,Responsory,6T,C,https://cantusdatabase.org/chant/466981,https://cantusdatabase.org/source/123730,006128,,"It is quite clear that the monastery was under the influence of the Hirsau reform.  See article by Janka Szendrei in bibliography; the comparison with south German sources, such as the Zwiefalten antiphoner (Karlsruhe, Badische Landesbibliothek - Musikabteilung, Aug. LX), seems to confirm it.
*It is problematic that this antiphoner contains almost no rubrics.*  For example, the distribution of antiphons for the weekdays is not clear.  It is evident, however, from the size of the initials that the chants are organized, and are not merely unstructured lists of items.  The initials suggest a distribution of items for individual days of the week even when there are no explicit rubrics.  Since the Office of the St. George monastery is well documented – it is one of the most numerous manuscript collections in Czech libraries – concordances have been located in two breviaries from the same époque: (See online images of these breviaries in the Manuscriptorium digital library: http://www.manuscriptorium.com/apps/main/en/index.php)
1. The breviary of Kunegunda of Kolovraty, a nun who commanded the manuscript between 1365 and 1385, shortly before she became abbess of the St. George Monastery. Shelfmark: Prague, Národní knihovna (National Library), XIII E 14a.
Click (as of 2012): http://www.manuscriptorium.com/apps/main/index.php?request=show_record_n...
2.  Shelfmark: Prague, Národní knihovna (National Library), XIII C 1a
Click (as of 2012): http://www.manuscriptorium.com/apps/main/en/index.php?request=show_recor...
Comparison with these two breviaries has enabled interpretation of the St. George monastery antiphoner in some ambiguous situations.
The differentiae of each mode have been numbered with a two-digit system: an upper-case letter indicating the final pitch of the differentia and a sequentially-ordered numeral."
562128,Ipsi vero in vanum quaesierunt ,Antiphon,7,G,https://cantusdatabase.org/chant/562128,https://cantusdatabase.org/source/123756,003408,,
